animal_id,ZBNr,Name,Rasse,Wurfdatum,geburtsjahr,birthyear_clean,geschlecht,sex_clean,sex_code,father_id,mother_id,ed_score,ed_trait_blup,ed_phenotyped_bool,ED_rechts_raw,ED_links_raw,ed_blup_raw,se_blup,pev,reliability,reliability_prozent,accuracy,accuracy_prozent,sicherheitsklasse,ed_zw_0_10_niedrig_gut
158279,2125351,Hesseldale Béla,Labrador-Retriever,1/1/2021,2021.0,2021.0,R,R,1,157018,138497,0.0,1.0,True,"frei,frei",frei,-0.09333758,0.16992251,0.0288736594047001,0.42439178253059884,42.439178253059886,0.651453592000688,65.1453592000688,mittel,-6.511589670830674
158281,2125353,Hesseldale Bandu,Labrador-Retriever,1/1/2021,2021.0,2021.0,R,R,1,157018,138497,0.0,1.0,True,"frei,frei",frei,-0.09333758,0.16992251,0.0288736594047001,0.42439178253059884,42.439178253059886,0.651453592000688,65.1453592000688,mittel,-6.511589670830674
153633,2024312,Hexe vom Brennerberg,Labrador-Retriever,2/24/2019,2019.0,2019.0,H,H,2,112254,153684,0.0,1.0,True,"frei,frei",frei,-0.09331329,0.18504124,0.0342402605007376,0.3174063932710498,31.74063932710498,0.5633883148158557,56.33883148158557,mittel,-6.509605518954395
32506,LOF 082701/11979,Little-Ben du Taillis Madame,Labrador-Retriever,10/12/1995,1995.0,1995.0,R,R,1,29721,32492,0.0,1.0,True,"frei,frei",frei,-0.09330617,0.17943516,0.032196976644225606,0.3581400932134762,35.81400932134762,0.5984480706071966,59.84480706071966,mittel,-6.509023914946197
113327,1519477,Alwin aus den Droste Tannen,Labrador-Retriever,2/26/2015,2015.0,2015.0,R,R,1,80791,101339,0.0,1.0,True,"frei,frei",frei,-0.09329724,0.17158432,0.029441178869862403,0.41307804972165374,41.30780497216537,0.6427114824877908,64.27114824877907,mittel,-6.508294459357265
113326,1519476,Apollo Henry aus den Droste Tannen,Labrador-Retriever,2/26/2015,2015.0,2015.0,R,R,1,80791,101339,0.0,1.0,True,"frei,frei",frei,-0.09329724,0.17158432,0.029441178869862403,0.41307804972165374,41.30780497216537,0.6427114824877908,64.27114824877907,mittel,-6.508294459357265
113328,1519478,Armani aus den Droste Tannen,Labrador-Retriever,2/26/2015,2015.0,2015.0,R,R,1,80791,101339,0.0,1.0,True,"frei,frei",frei,-0.09329724,0.17158432,0.029441178869862403,0.41307804972165374,41.30780497216537,0.6427114824877908,64.27114824877907,mittel,-6.508294459357265
113325,1519475,Anton aus den Droste Tannen,Labrador-Retriever,2/26/2015,2015.0,2015.0,R,R,1,80791,101339,0.0,1.0,True,"frei,frei",frei,-0.09329724,0.17158432,0.029441178869862403,0.41307804972165374,41.30780497216537,0.6427114824877908,64.27114824877907,mittel,-6.508294459357265
84768,1015782,Flying Flap Ears Fräulein Frieda,Labrador-Retriever,9/23/2010,2010.0,2010.0,H,H,2,62981,23253,0.0,1.0,True,"frei,frei",frei,-0.09329504,0.15689452,0.0246158904060304,0.5092721501130257,50.92721501130257,0.7136330640553489,71.36330640553489,mittel,-6.5081147502536085
23739,612544,Felix vom Hofesaat,Labrador-Retriever,9/27/2006,2006.0,2006.0,R,R,1,34184,34741,0.0,1.0,True,"frei,frei",frei,-0.09327185,0.17579797,0.030904926256120898,0.3838976465029126,38.389764650291255,0.6195947437663691,61.95947437663691,mittel,-6.506220452929159
23740,612545,Finley vom Hofesaat,Labrador-Retriever,9/27/2006,2006.0,2006.0,R,R,1,34184,34741,0.0,1.0,True,"frei,frei",frei,-0.09327185,0.17579797,0.030904926256120898,0.3838976465029126,38.389764650291255,0.6195947437663691,61.95947437663691,mittel,-6.506220452929159
23741,612546,Fiete vom Hofesaat,Labrador-Retriever,9/27/2006,2006.0,2006.0,R,R,1,34184,34741,0.0,1.0,True,"frei,frei",frei,-0.09327185,0.17579797,0.030904926256120898,0.3838976465029126,38.389764650291255,0.6195947437663691,61.95947437663691,mittel,-6.506220452929159
61275,713041,Beaverlodge's Famous Jane,Labrador-Retriever,6/28/2007,2007.0,2007.0,H,H,2,34746,33772,0.0,1.0,True,"frei,frei",frei,-0.09323519,0.14317817,0.020499988364548898,0.5913243418414558,59.13243418414558,0.7689761646770696,76.89761646770697,mittel,-6.503225845774594
174237,2327758,Birdy vom Gerretsfeld,Labrador-Retriever,2/6/2023,2023.0,2023.0,R,R,1,172089,113317,0.0,1.0,True,"frei,frei",frei,-0.09321951,0.17759557,0.0315401864836249,0.3712334738721561,37.12334738721561,0.6092893186919955,60.92893186919955,mittel,-6.501945009981263
147886,1823119,Reedbed Cornflower Gemma,Labrador-Retriever,4/4/2018,2018.0,2018.0,H,H,2,147905,147909,0.0,1.0,True,"frei,frei",frei,-0.09321432,0.14686511,0.0215693605353121,0.5700059699511164,57.00059699511164,0.7549873972134346,75.49873972134345,mittel,-6.501521059868546
34624,94-5625,Juventas Nane,Labrador-Retriever,10/4/1994,1994.0,1994.0,H,H,2,34140,34066,0.0,1.0,True,"frei,frei",frei,-0.09315787,0.13340726,0.0177974970207076,0.6451996128402455,64.51996128402455,0.8032431841231181,80.32431841231181,hoch,-6.496909887640636
173034,KC AT03995601,Grovery Gunner,Labrador-Retriever,10/6/2016,2016.0,2016.0,R,R,1,173035,110058,0.0,1.0,True,"frei,frei",frei,-0.09311061,0.17600736,0.0309785907741696,0.38242911418664327,38.24291141866433,0.6184085334038036,61.84085334038036,mittel,-6.493049409350272
86960,1116294,Quick Stepers Clair,Labrador-Retriever,4/12/2011,2011.0,2011.0,H,H,2,85461,34776,0.0,1.0,True,"frei,frei",frei,-0.093104,0.17172862,0.0294907189271044,0.4120904484050796,41.20904484050796,0.64194271427058,64.194271427058,mittel,-6.492509465179741
86959,1116293,Quick Stepers Carla,Labrador-Retriever,4/12/2011,2011.0,2011.0,H,H,2,85461,34776,0.0,1.0,True,"frei,frei",frei,-0.093104,0.17172862,0.0294907189271044,0.4120904484050796,41.20904484050796,0.64194271427058,64.194271427058,mittel,-6.492509465179741
86957,1116291,Quick Stepers Caja,Labrador-Retriever,4/12/2011,2011.0,2011.0,H,H,2,85461,34776,0.0,1.0,True,"frei,frei",frei,-0.093104,0.17172862,0.0294907189271044,0.4120904484050796,41.20904484050796,0.64194271427058,64.194271427058,mittel,-6.492509465179741
86961,1116295,Quick Stepers Citali,Labrador-Retriever,4/12/2011,2011.0,2011.0,H,H,2,85461,34776,0.0,1.0,True,"grenzf,frei",frei,-0.093104,0.17172862,0.0294907189271044,0.4120904484050796,41.20904484050796,0.64194271427058,64.194271427058,mittel,-6.492509465179741
111881,1419236,Indiana Jones vom Oderhang,Labrador-Retriever,10/29/2014,2014.0,2014.0,R,R,1,89820,85279,0.0,1.0,True,"grenzf,grenzf",grenzf,-0.09308691,0.17769146,0.0315742549569316,0.37055430491344843,37.05543049134484,0.6087317183402294,60.87317183402294,mittel,-6.491113452188156
111880,1419235,Idaho vom Oderhang,Labrador-Retriever,10/29/2014,2014.0,2014.0,R,R,1,89820,85279,0.0,1.0,True,"frei,frei",frei,-0.09308691,0.17769146,0.0315742549569316,0.37055430491344843,37.05543049134484,0.6087317183402294,60.87317183402294,mittel,-6.491113452188156
111882,1419237,Insider vom Oderhang,Labrador-Retriever,10/29/2014,2014.0,2014.0,R,R,1,89820,85279,0.0,1.0,True,"frei,grenzf",grenzf,-0.09308691,0.17769146,0.0315742549569316,0.37055430491344843,37.05543049134484,0.6087317183402294,60.87317183402294,mittel,-6.491113452188156
34499,99-7902,Eastdale Bouncer of Brocklebank,Labrador-Retriever,4/5/1991,1991.0,1991.0,R,R,1,30306,30332,0.0,1.0,True,"frei,frei",frei,-0.09308636,0.12362852,0.015284010957390402,0.6953069862168493,69.53069862168493,0.8338506977971831,83.38506977971831,hoch,-6.491068524912242
157214,LCD 17/Y 0968,Freddy vom Hülser Bruch,Labrador-Retriever,6/18/2017,2017.0,2017.0,R,R,1,109144,156437,0.0,1.0,True,"frei,frei",frei,-0.09306175,0.16099693,0.025920011469424905,0.4832739629714743,48.32739629714743,0.6951790869779343,69.51790869779343,mittel,-6.489058233529978
66251,813671,Teammate Bennitt,Labrador-Retriever,5/3/2008,2008.0,2008.0,R,R,1,34650,33791,0.0,1.0,True,"frei,frei",frei,-0.09304448,0.172769,0.029849127361,0.4049454295881344,40.49454295881344,0.6363532270587888,63.635322705878885,mittel,-6.487647517066274
66252,813672,Teammate Biscane,Labrador-Retriever,5/3/2008,2008.0,2008.0,R,R,1,34650,33791,0.0,1.0,True,"frei,frei",frei,-0.09304448,0.172769,0.029849127361,0.4049454295881344,40.49454295881344,0.6363532270587888,63.635322705878885,mittel,-6.487647517066274
172807,2227582,Clausi von Elmstedt,Labrador-Retriever,11/28/2022,2022.0,2022.0,R,R,1,139845,151075,0.0,1.0,True,"frei,frei",frei,-0.09304446,0.17400362,0.0302772597731044,0.39641043472938875,39.641043472938875,0.6296113362459326,62.96113362459326,mittel,-6.48764588334715
172804,2227579,Carlos von Elmstedt,Labrador-Retriever,11/28/2022,2022.0,2022.0,R,R,1,139845,151075,0.0,1.0,True,"frei,frei",frei,-0.09304446,0.17400362,0.0302772597731044,0.39641043472938875,39.641043472938875,0.6296113362459326,62.96113362459326,mittel,-6.48764588334715
172806,2227581,Casper von Elmstedt,Labrador-Retriever,11/28/2022,2022.0,2022.0,R,R,1,139845,151075,0.0,1.0,True,"frei,frei",frei,-0.09304446,0.17400362,0.0302772597731044,0.39641043472938875,39.641043472938875,0.6296113362459326,62.96113362459326,mittel,-6.48764588334715
172803,2227578,Charlie von Elmstedt,Labrador-Retriever,11/28/2022,2022.0,2022.0,R,R,1,139845,151075,0.0,1.0,True,"frei,frei",frei,-0.09304446,0.17400362,0.0302772597731044,0.39641043472938875,39.641043472938875,0.6296113362459326,62.96113362459326,mittel,-6.48764588334715
172810,2227585,Cuno von Elmstedt,Labrador-Retriever,11/28/2022,2022.0,2022.0,R,R,1,139845,151075,0.0,1.0,True,"frei,frei",frei,-0.09304446,0.17400362,0.0302772597731044,0.39641043472938875,39.641043472938875,0.6296113362459326,62.96113362459326,mittel,-6.48764588334715
152396,KCSB 2789CU,Levenghyl Gemstone,Labrador-Retriever,,,,H,H,2,34653,90109,,,False,-,,-0.09304199,0.18418126,0.033922736535187605,0.32373636347857726,32.373636347857726,0.5689783506237976,56.89783506237976,mittel,-6.4874441190353185
77270,914904,Willing's Boarbusters Gajus Julius C.,Labrador-Retriever,10/21/2009,2009.0,2009.0,R,R,1,23243,34401,0.0,1.0,True,"frei,frei",frei,-0.09304183,0.17517769,0.0306872230737361,0.38823764854399545,38.82376485439954,0.6230871917669272,62.30871917669272,mittel,-6.487431049282325
77271,914905,Willing's Boarbusters Gentle Yosh,Labrador-Retriever,10/21/2009,2009.0,2009.0,R,R,1,23243,34401,0.0,1.0,True,"frei,frei",frei,-0.09304183,0.17517769,0.0306872230737361,0.38823764854399545,38.82376485439954,0.6230871917669272,62.30871917669272,mittel,-6.487431049282325
77272,914906,Willing's Boarbusters Gerry Samuel,Labrador-Retriever,10/21/2009,2009.0,2009.0,R,R,1,23243,34401,0.0,1.0,True,"frei,frei",frei,-0.09304183,0.17517769,0.0306872230737361,0.38823764854399545,38.82376485439954,0.6230871917669272,62.30871917669272,mittel,-6.487431049282325
154930,2024538,Captained Canal Crosser's Leni Marly,Labrador-Retriever,3/7/2020,2020.0,2020.0,H,H,2,116820,140710,0.0,1.0,True,"frei,frei",frei,-0.09302529,0.1761866,0.03104171801956,0.38117064671344847,38.11706467134485,0.6173901900042212,61.739019000422125,mittel,-6.486079963566653
154928,2024536,Captained Canal Crosser's Leelah,Labrador-Retriever,3/7/2020,2020.0,2020.0,H,H,2,116820,140710,0.0,1.0,True,"frei,frei",frei,-0.09302529,0.1761866,0.03104171801956,0.38117064671344847,38.11706467134485,0.6173901900042212,61.739019000422125,mittel,-6.486079963566653
87758,1116418,Balanced Bourbon v.d. Weeward,Labrador-Retriever,10/20/2009,2009.0,2009.0,H,H,2,73968,68078,0.0,1.0,True,"frei,frei",frei,-0.09301587,0.17631873,0.031088294548812904,0.38024212454023154,38.02421245402316,0.6166377579586183,61.66377579586183,mittel,-6.48531048185918
143273,DKK 05182/2009,Bedgebrook Magic,Labrador-Retriever,,,,H,H,2,104906,110057,0.0,1.0,True,"frei,frei",frei,-0.09300107,0.16969804,0.0287974247798416,0.42591155097799926,42.59115509779993,0.6526189937306447,65.26189937306447,mittel,-6.48410152970731
165688,2226557,Fröhlings Carl Leo,Labrador-Retriever,8/3/2021,2021.0,2021.0,R,R,1,163615,146589,0.0,1.0,True,"frei,grenzf",grenzf,-0.09299004,0.17956208,0.032242540573926406,0.3572317576267612,35.72317576267612,0.5976886795203346,59.76886795203345,mittel,-6.483200533610342
113218,PKR.VIII-31817,Dolbia Casanova,Labrador-Retriever,8/13/2014,2014.0,2014.0,R,R,1,147109,72159,0.0,1.0,True,"frei,frei",frei,-0.09296826,0.18474046,0.0341290375610116,0.31962366809513976,31.962366809513977,0.5653526935419515,56.53526935419515,mittel,-6.481421413484144
70113,814058,Divine Secrets Black Paul,Labrador-Retriever,11/29/2008,2008.0,2008.0,R,R,1,29025,33795,0.0,1.0,True,"frei,frei",frei,-0.09296285,0.1731069,0.029965998827610002,0.402615549068817,40.2615549068817,0.6345199359112502,63.451993591125024,mittel,-6.480979492461062
70111,814056,Divine Secrets Bootsmann,Labrador-Retriever,11/29/2008,2008.0,2008.0,R,R,1,29025,33795,0.0,1.0,True,"frei,frei",frei,-0.09296285,0.1731069,0.029965998827610002,0.402615549068817,40.2615549068817,0.6345199359112502,63.451993591125024,mittel,-6.480979492461062
70112,814057,Divine Secrets Basti,Labrador-Retriever,11/29/2008,2008.0,2008.0,R,R,1,29025,33795,0.0,1.0,True,"frei,frei",frei,-0.09296285,0.1731069,0.029965998827610002,0.402615549068817,40.2615549068817,0.6345199359112502,63.451993591125024,mittel,-6.480979492461062
70114,814059,Divine Secrets Bero,Labrador-Retriever,11/29/2008,2008.0,2008.0,R,R,1,29025,33795,0.0,1.0,True,"frei,frei",frei,-0.09296285,0.1731069,0.029965998827610002,0.402615549068817,40.2615549068817,0.6345199359112502,63.451993591125024,mittel,-6.480979492461062
135368,KCSB 4652CU,Greenbriar Cocoa of Shimnavale,Labrador-Retriever,,,,H,H,2,80258,135367,,,False,-,,-0.09295003,0.20261538,0.0410529922125444,0.1815917983225469,18.15917983225469,0.426135891849709,42.6135891849709,gering,-6.479932278502483
148904,1823185,Trust your nose Betty,Labrador-Retriever,11/18/2018,2018.0,2018.0,H,H,2,147382,115820,0.0,1.0,True,"frei,frei",frei,-0.09293808,0.17507897,0.0306526457362609,0.3889269619181671,38.89269619181671,0.623640090050477,62.364009005047706,mittel,-6.478956131325804
148906,1823187,Trust your nose Beautiful Wilma,Labrador-Retriever,11/18/2018,2018.0,2018.0,H,H,2,147382,115820,0.0,1.0,True,"frei,frei",frei,-0.09293808,0.17507897,0.0306526457362609,0.3889269619181671,38.89269619181671,0.623640090050477,62.364009005047706,mittel,-6.478956131325804
148907,1823188,Trust your nose Bongi,Labrador-Retriever,11/18/2018,2018.0,2018.0,H,H,2,147382,115820,0.0,1.0,True,"frei,frei",frei,-0.09293808,0.17507897,0.0306526457362609,0.3889269619181671,38.89269619181671,0.623640090050477,62.364009005047706,mittel,-6.478956131325804
148905,1823186,Trust your nose Buffy,Labrador-Retriever,11/18/2018,2018.0,2018.0,H,H,2,147382,115820,0.0,1.0,True,"frei,frei",frei,-0.09293808,0.17507897,0.0306526457362609,0.3889269619181671,38.89269619181671,0.623640090050477,62.364009005047706,mittel,-6.478956131325804
148903,1823184,Trust your nose Biene Maja,Labrador-Retriever,11/18/2018,2018.0,2018.0,H,H,2,147382,115820,0.0,1.0,True,"frei,frei",frei,-0.09293808,0.17507897,0.0306526457362609,0.3889269619181671,38.89269619181671,0.623640090050477,62.364009005047706,mittel,-6.478956131325804
73443,914632,Agatha-Christie von coffeemilk&sugar,Labrador-Retriever,10/22/2005,2005.0,2005.0,H,H,2,34724,61322,0.0,1.0,True,"frei,frei",frei,-0.09292459,0.12700291,0.0161297391484681,0.678447048593196,67.8447048593196,0.8236789718046686,82.36789718046687,hoch,-6.477854187776565
152476,KCSB 2737DA,Castlemans Sonoran,Labrador-Retriever,3/20/2014,2014.0,2014.0,R,R,1,134398,134687,0.0,1.0,True,"frei,frei",frei,-0.09290391,0.16464669,0.027108532527956104,0.4595803092389438,45.95803092389438,0.6779235275744188,67.79235275744188,mittel,-6.476164922202196
33906,97-6511,Ambra vom Warsingfehn,Labrador-Retriever,2/4/1997,1997.0,1997.0,H,H,2,34141,34616,0.0,1.0,True,"frei,frei",frei,-0.09287505,0.1685292,0.028402091252639997,0.4337926866424784,43.37926866424784,0.6586294000744868,65.86294000744869,mittel,-6.47380746550605
61301,KC AD04237001,Mastertouch Banjo of Artistryn,Labrador-Retriever,9/6/2003,2003.0,2003.0,R,R,1,61319,61300,0.0,1.0,True,"frei,frei",frei,-0.09286496,0.17611204,0.0310154506329616,0.38169429781584463,38.16942978158446,0.6178141288574134,61.78141288574134,mittel,-6.472983254207916
21113,02-9509,Halkins Jil,Labrador-Retriever,7/6/2002,2002.0,2002.0,H,H,2,34843,26225,0.0,1.0,True,"frei,frei",frei,-0.09286224,0.17031131,0.029005942313916098,0.42175466859542887,42.17546685954289,0.6494264150736624,64.94264150736623,mittel,-6.472761068407031
144901,IKC Z88371,Copperbirch Lancelot,Labrador-Retriever,12/12/2014,2014.0,2014.0,R,R,1,145054,145053,0.0,1.0,True,"frei,frei",frei,-0.0928572,0.18056343,0.0326031522533649,0.35004281620818745,35.004281620818745,0.5916441635038644,59.16441635038644,mittel,-6.472349371187747
183052,2529916,Distel von der Grevenriede,Labrador-Retriever,3/28/2025,2025.0,2025.0,H,H,2,155484,168972,0.0,1.0,True,"frei,frei",frei,-0.09285308,0.17766684,0.0315655060355856,0.3707287182411866,37.07287182411866,0.6088749610890454,60.887496108904536,mittel,-6.472012825048172
162249,DKK 02291/2013,Fendawood Able,Labrador-Retriever,,,,H,H,2,87703,108313,,,False,-,,-0.09282341,0.18291449,0.033457710651960106,0.3330068447836987,33.30068447836987,0.5770674525423338,57.70674525423338,mittel,-6.469589202727497
176352,2328329,Speed'n Style Hjördis,Labrador-Retriever,8/13/2023,2023.0,2023.0,H,H,2,163615,148876,0.0,1.0,True,"frei,frei",frei,-0.09280956,0.17463531,0.030497491498796096,0.392020025142616,39.2020025142616,0.6261150254886206,62.61150254886206,mittel,-6.468457852234025
21699,03-9726,Tailwagger's Dual Gamefinder,Labrador-Retriever,12/28/2002,2002.0,2002.0,R,R,1,34206,34723,0.0,1.0,True,"frei,frei",frei,-0.09280158,0.17212589,0.0296273220082921,0.4093672100735197,40.93672100735197,0.6398181070222377,63.981810702223775,mittel,-6.467805998303488
21700,03-9727,Tailwagger's Dual Gordon,Labrador-Retriever,12/28/2002,2002.0,2002.0,R,R,1,34206,34723,0.0,1.0,True,"frei,frei",frei,-0.09280158,0.17212589,0.0296273220082921,0.4093672100735197,40.93672100735197,0.6398181070222377,63.981810702223775,mittel,-6.467805998303488
34556,03-9728,Tailwagger's Dual Glenn,Labrador-Retriever,12/28/2002,2002.0,2002.0,R,R,1,34206,34723,0.0,1.0,True,"frei,frei",frei,-0.09280158,0.17212589,0.0296273220082921,0.4093672100735197,40.93672100735197,0.6398181070222377,63.981810702223775,mittel,-6.467805998303488
186100,DKK 14376/2011,Vasegaard Pip's Kelly,Labrador-Retriever,,,,H,H,2,110092,186101,0.0,1.0,True,"frei,frei",frei,-0.09277698,0.17773425,0.0315894636230625,0.37025111392961796,37.0251113929618,0.6084826323976864,60.84826323976864,mittel,-6.465796523780786
61519,713081,Biscaya vom Oderhang,Labrador-Retriever,7/12/2007,2007.0,2007.0,H,H,2,34170,22229,0.0,1.0,True,"frei,frei",frei,-0.09276747,0.14580316,0.021258561465985596,0.5762018766001038,57.62018766001038,0.7590796246772165,75.90796246772165,mittel,-6.465019690337254
101176,1217545,Passion Hunter Adorable Cooper,Labrador-Retriever,2/23/2012,2012.0,2012.0,R,R,1,22709,101186,0.0,1.0,True,"frei,frei",frei,-0.09275255,0.18736442,0.0351054258819364,0.3001589673071966,30.01589673071966,0.5478676549196865,54.786765491968644,mittel,-6.463800935870639
22145,410833,Irresisteble Nilla vom Warsingfehn,Labrador-Retriever,5/28/2004,2004.0,2004.0,H,H,2,34181,34830,0.0,1.0,True,"frei,frei",frei,-0.09274415,0.1690961,0.02859349103521,0.4299770536419999,42.99770536419999,0.6557263557628288,65.57263557628288,mittel,-6.4631147738384955
22143,410831,Itzibitzi vom Warsingfehn,Labrador-Retriever,5/28/2004,2004.0,2004.0,H,H,2,34181,34830,0.0,1.0,True,"frei,frei",frei,-0.09274415,0.1690961,0.02859349103521,0.4299770536419999,42.99770536419999,0.6557263557628288,65.57263557628288,mittel,-6.4631147738384955
22144,410832,Incredible Nele vom Warsingfehn,Labrador-Retriever,5/28/2004,2004.0,2004.0,H,H,2,34181,34830,0.0,1.0,True,"frei,frei",frei,-0.09274415,0.1690961,0.02859349103521,0.4299770536419999,42.99770536419999,0.6557263557628288,65.57263557628288,mittel,-6.4631147738384955
146401,1822615,Crossers Branda,Labrador-Retriever,5/23/2018,2018.0,2018.0,H,H,2,144901,104857,0.0,1.0,True,"frei,frei",frei,-0.09273641,0.18258159,0.033336037006928096,0.3354324586952654,33.54324586952654,0.5791653120614747,57.91653120614747,mittel,-6.46248252453745
146398,1822612,Crossers Bailey,Labrador-Retriever,5/23/2018,2018.0,2018.0,H,H,2,144901,104857,0.0,1.0,True,"frei,frei",frei,-0.09273641,0.18258159,0.033336037006928096,0.3354324586952654,33.54324586952654,0.5791653120614747,57.91653120614747,mittel,-6.46248252453745
104906,KCSB 3333CR,Bedgebrook Excalibur,Labrador-Retriever,6/28/2004,2004.0,2004.0,R,R,1,64127,64130,0.0,1.0,True,"frei,frei",frei,-0.09270555,0.1483866,0.02201858305956,0.5610505350751565,56.10505350751565,0.7490330667434892,74.90330667434893,mittel,-6.459961695928889
179468,2429316Ü,Fendale Queen of the Field,Labrador-Retriever,3/30/2023,2023.0,2023.0,H,H,2,178167,178169,0.0,1.0,True,"frei,frei",frei,-0.09270314,0.18605164,0.0346152127466896,0.30993156678980904,30.993156678980903,0.5567149780541287,55.67149780541287,mittel,-6.45976483277443
143262,1721978,Baby Frieda vom Veiinghof,Labrador-Retriever,9/18/2017,2017.0,2017.0,H,H,2,99558,99566,0.0,1.0,True,"frei,frei",frei,-0.09269763,0.17597982,0.030968897047232404,0.3826223626005262,38.26223626005262,0.6185647602317208,61.85647602317208,mittel,-6.459314743155726
143260,1721976,Brianna Amber vom Veiinghof,Labrador-Retriever,9/18/2017,2017.0,2017.0,H,H,2,99558,99566,0.0,1.0,True,"frei,frei",frei,-0.09269763,0.17597982,0.030968897047232404,0.3826223626005262,38.26223626005262,0.6185647602317208,61.85647602317208,mittel,-6.459314743155726
143261,1721977,Bea Lotte vom Veiinghof,Labrador-Retriever,9/18/2017,2017.0,2017.0,H,H,2,99558,99566,0.0,1.0,True,"frei,frei",frei,-0.09269763,0.17597982,0.030968897047232404,0.3826223626005262,38.26223626005262,0.6185647602317208,61.85647602317208,mittel,-6.459314743155726
105466,1318323,Tyrrellison Joe,Labrador-Retriever,10/27/2011,2011.0,2011.0,R,R,1,86281,86267,0.0,1.0,True,"frei,frei",frei,-0.09266127,0.11052391,0.0122155346816881,0.7564783166203879,75.64783166203878,0.869757619466704,86.9757619466704,hoch,-6.456344641788024
98802,1216923,Radclyffe's Barley Hole,Labrador-Retriever,2/19/2012,2012.0,2012.0,R,R,1,70030,23184,0.0,1.0,True,"frei,frei",frei,-0.09265795,0.18454,0.034055011600000004,0.32109940592480357,32.109940592480356,0.566656338466979,56.66563384669791,mittel,-6.4560734444134145
98803,1216924,Radclyffe's Bexley,Labrador-Retriever,2/19/2012,2012.0,2012.0,R,R,1,70030,23184,0.0,1.0,True,"frei,frei",frei,-0.09265795,0.18454,0.034055011600000004,0.32109940592480357,32.109940592480356,0.566656338466979,56.66563384669791,mittel,-6.4560734444134145
64197,813406,Chayenne von der Atterseewelle,Labrador-Retriever,3/13/2005,2005.0,2005.0,H,H,2,34834,61418,0.0,1.0,True,"frei,frei",frei,-0.0926412,0.15063599,0.022691201483280098,0.5476416115130955,54.76416115130955,0.7400281153531233,74.00281153531233,mittel,-6.454705204646941
21973,410626,Ida-Zumwalde vom Osterbachtal,Labrador-Retriever,3/20/2004,2004.0,2004.0,H,H,2,34193,34335,0.0,1.0,True,"frei,frei",frei,-0.09263399,0.1682857,0.028320076824490004,0.4354276778340177,43.54276778340177,0.6598694399909861,65.98694399909861,mittel,-6.454116248902685
21972,410625,Ianka vom Osterbachtal,Labrador-Retriever,3/20/2004,2004.0,2004.0,H,H,2,34193,34335,0.0,1.0,True,"frei,frei",frei,-0.09263399,0.1682857,0.028320076824490004,0.4354276778340177,43.54276778340177,0.6598694399909861,65.98694399909861,mittel,-6.454116248902685
21971,410624,Isy-Malou vom Osterbachtal,Labrador-Retriever,3/20/2004,2004.0,2004.0,H,H,2,34193,34335,0.0,1.0,True,"frei,frei",frei,-0.09263399,0.1682857,0.028320076824490004,0.4354276778340177,43.54276778340177,0.6598694399909861,65.98694399909861,mittel,-6.454116248902685
21976,410629,Ingalotta vom Osterbachtal,Labrador-Retriever,3/20/2004,2004.0,2004.0,H,H,2,34193,34335,0.0,1.0,True,"frei,frei",frei,-0.09263399,0.1682857,0.028320076824490004,0.4354276778340177,43.54276778340177,0.6598694399909861,65.98694399909861,mittel,-6.454116248902685
172760,2227497,All about HENRY hunters life,Labrador-Retriever,11/13/2022,2022.0,2022.0,R,R,1,118033,145833,0.0,1.0,True,"frei,frei",frei,-0.09260406,0.17046983,0.029059962940228896,0.42067774530064794,42.067774530064796,0.648596750917431,64.8596750917431,mittel,-6.451671388233397
33970,99-7741,Brown Amazing Workers Clementine,Labrador-Retriever,6/4/1997,1997.0,1997.0,H,H,2,27999,25534,0.0,1.0,True,"frei,frei",frei,-0.0925914,0.16810088,0.0282579058567744,0.4366670815203859,43.666708152038595,0.6608079006189211,66.08079006189212,mittel,-6.45063724402781
70092,814023,Lord Louis vom Warsingfehn,Labrador-Retriever,10/26/2008,2008.0,2008.0,R,R,1,33357,34747,0.0,1.0,True,"frei,frei",frei,-0.09258858,0.14693486,0.0215898530832196,0.5695974426215142,56.959744262151425,0.7547167963027683,75.47167963027684,mittel,-6.4504068896313065
33410,S 52135/93,Minnows Hector,Labrador-Retriever,,,,R,R,1,33427,33380,0.0,1.0,True,"frei,frei",frei,-0.09258443,0.18760589,0.0351959699626921,0.298353933999998,29.8353933999998,0.5462178448201761,54.62178448201761,gering,-6.450067892913044
72072,DKK 04433/99,Vicktor,Labrador-Retriever,,,,R,R,1,28991,72074,0.0,1.0,True,"frei,frei",frei,-0.09257464,0.19342309,0.037412491745148095,0.2541666651021073,25.416666510210728,0.5041494471901237,50.41494471901237,gering,-6.449268187401774
139027,1621147,Femba's Here I am Rudi,Labrador-Retriever,12/1/2016,2016.0,2016.0,R,R,1,102253,83446,0.0,1.0,True,"frei,frei",frei,-0.09252131,0.16839456,0.0283567278375936,0.4346970248874925,43.46970248874925,0.6593155730661096,65.93155730661096,mittel,-6.444911875357231
111914,1419273,Femba's Colour my Life Carl,Labrador-Retriever,11/8/2014,2014.0,2014.0,R,R,1,102253,83446,0.0,1.0,True,"frei,frei",frei,-0.09252131,0.16839456,0.0283567278375936,0.4346970248874925,43.46970248874925,0.6593155730661096,65.93155730661096,mittel,-6.444911875357231
